#wave           Flux
5296.46303482297 1.912283001578338e-12
5297.673803138278 1.883269070759073e-12
5298.884571453586 1.8998462431708814e-12
5300.0953397688945 1.9461697278891676e-12
5301.306108084203 1.988229921742456e-12
5302.516876399511 2.0221589553099673e-12
5303.727644714819 2.0305129288563985e-12
5304.938413030127 2.0109583987675227e-12
5306.149181345436 1.97494119429128e-12
5307.359949660744 1.9388351090983775e-12
5308.570717976052 1.915448412029876e-12
5309.78148629136 1.9059478496137543e-12
5310.992254606668 1.8953496476556173e-12
5312.203022921977 1.8681917062921974e-12
5313.413791237285 1.8427051154281486e-12
5314.624559552593 1.8443683368661716e-12
5315.8353278679015 1.8607512496700705e-12
5317.04609618321 1.87169829176982e-12
5318.256864498518 1.8758930342280367e-12
5319.467632813826 1.8847255156635276e-12
5320.678401129134 1.8980703231772288e-12
5321.889169444443 1.9036697427657493e-12
5323.099937759751 1.8990633328005184e-12
5324.310706075059 1.865555134670224e-12
5325.521474390367 1.8151634746901188e-12
5326.732242705675 1.777897184091662e-12
5327.943011020984 1.7600925625375694e-12
5329.153779336292 1.7845315862067962e-12
5330.3645476516 1.8336446649316833e-12
5331.575315966908 1.8750698654562356e-12
5332.7860842822165 1.8967084486847935e-12
5333.996852597525 1.9020832244407283e-12
5335.207620912833 1.911253798984179e-12
5336.418389228141 1.9252690448540276e-12
5337.62915754345 1.9434225587707686e-12
5338.839925858758 1.969947013256929e-12
5340.050694174066 1.9958921727503942e-12
5341.261462489374 2.023461514862531e-12
5342.472230804682 2.0485543325995933e-12
5343.68299911999 2.061401660569229e-12
5344.893767435298 2.0436170994397573e-12
5346.104535750606 2.0120401101606654e-12
5347.3153040659145 1.988928322144596e-12
5348.526072381223 1.977480959289778e-12
5349.736840696531 1.98751114035009e-12
5350.947609011839 2.024636980611755e-12
5352.158377327147 2.0680634109780227e-12
5353.369145642455 2.0859288185746782e-12
5354.579913957764 2.0814605536200867e-12
5355.790682273072 2.0521825436860998e-12
5357.00145058838 2.0190043581709853e-12
5358.212218903689 2.0029590501228707e-12
5359.422987218997 1.988759368067678e-12
5360.633755534305 1.9766271750489452e-12
5361.844523849613 1.9648286234058467e-12
5363.055292164921 1.970288746863753e-12
5364.2660604802295 1.980945527780242e-12
5365.476828795538 1.974801344970729e-12
5366.687597110846 1.9555928392976502e-12
5367.898365426154 1.926784036247189e-12
5369.109133741462 1.9083039577336477e-12
5370.319902056771 1.9072989994918776e-12
5371.530670372079 1.9297669272929216e-12
5372.741438687387 1.9644277038819193e-12
5373.952207002696 1.9836736584483396e-12
5375.162975318004 1.9885956115318773e-12
5376.373743633312 1.9728191284179793e-12
5377.58451194862 1.9690122596299733e-12
5378.795280263928 1.9699117300294e-12
5380.006048579236 1.944753997681603e-12
5381.2168168945445 1.9141703716118992e-12
5382.427585209853 1.9050790252689553e-12
5383.638353525161 1.9242720209024076e-12
5384.849121840469 1.956378034128398e-12
5386.059890155778 1.9745470168401506e-12
5387.270658471086 1.977349074229361e-12
5388.481426786394 1.9615035394444384e-12
5389.692195101703 1.9302742877434153e-12
5390.902963417011 1.8905738145115197e-12
5392.113731732319 1.8633646652566857e-12
5393.324500047627 1.8363410774687775e-12
5394.535268362935 1.8048993226635542e-12
5395.746036678243 1.813450957939286e-12
5396.9568049935515 1.8533270880736547e-12
5398.16757330886 1.9185378039789233e-12
5399.378341624168 1.982670517517644e-12
5400.589109939476 2.0210063561548898e-12
5401.799878254785 2.028980619242175e-12
5403.010646570093 2.0130141168871637e-12
5404.221414885401 1.9870666013459004e-12
5405.43218320071 1.962810585332487e-12
5406.642951516018 1.955992837462869e-12
5407.853719831326 1.9660524187717758e-12
5409.064488146634 1.9794063576698394e-12
5410.275256461942 2.0035473008926147e-12
5411.48602477725 2.0512001732150275e-12
5412.696793092558 2.089753966552388e-12
5413.9075614078665 2.1042698172703956e-12
5415.118329723175 2.105243738372633e-12
5416.329098038483 2.1032689087920554e-12
5417.539866353792 2.0918788553460783e-12
5418.7506346691 2.0696199955254236e-12
5419.961402984408 2.0560379975701903e-12
5421.172171299717 2.0559281109878074e-12
5422.382939615025 2.0695474290896814e-12
5423.593707930333 2.0906330417118818e-12
5424.804476245641 2.1224549931763393e-12
5426.015244560949 2.1480551207601857e-12
5427.226012876257 2.159468239446449e-12
5428.436781191565 2.1582896433215048e-12
5429.6475495068735 2.1194534196383718e-12
5430.858317822182 2.056788228655155e-12
5432.06908613749 1.969925218668579e-12
5433.279854452799 1.8776442206587854e-12
5434.490622768107 1.7971352511256788e-12
5435.701391083415 1.7507620545169763e-12
5436.912159398724 1.7323281255262077e-12
5438.122927714032 1.7330299754076358e-12
5439.33369602934 1.7523087252920857e-12
5440.544464344648 1.76723585086737e-12
5441.755232659956 1.7773451645449639e-12
5442.966000975264 1.7517033799582753e-12
5444.176769290572 1.6905443499473198e-12
5445.38753760588 1.604133223204294e-12
5446.5983059211885 1.5042574873633202e-12
5447.809074236497 1.4367530110081428e-12
5449.019842551806 1.3976769456925254e-12
5450.230610867114 1.3820558181209977e-12
5451.441379182421 1.38047246414663e-12
5452.652147497729 1.3848204277940394e-12
5453.862915813038 1.3898978189067153e-12
5455.073684128346 1.3997274707194557e-12
5456.284452443654 1.41475731336012e-12
5457.495220758962 1.432706198046396e-12
5458.70598907427 1.4531082753246479e-12
5459.916757389578 1.4646596636113603e-12
5461.1275257048865 1.4813995668953353e-12
5462.338294020195 1.500466012449577e-12
5463.549062335503 1.5249087459351806e-12
5464.759830650812 1.5538538394817505e-12
5465.97059896612 1.577301342929744e-12
5467.181367281428 1.5943647055413465e-12
5468.392135596736 1.6202240701703524e-12
5469.602903912045 1.64019164749594e-12
5470.813672227353 1.647329194804729e-12
5472.024440542661 1.6559912121763066e-12
5473.235208857969 1.6598610396109717e-12
5474.445977173277 1.6621605633367974e-12
5475.656745488585 1.66704519800699e-12
5476.867513803893 1.6775500850461571e-12
5478.0782821192015 1.6912584436404617e-12
5479.28905043451 1.70595461338661e-12
5480.499818749819 1.7120596516786759e-12
5481.710587065127 1.7097740039649665e-12
5482.921355380435 1.702714850884048e-12
5484.132123695743 1.697906484948074e-12
5485.342892011052 1.6906349750467558e-12
5486.55366032636 1.674515550469233e-12
5487.764428641668 1.6626876863457492e-12
5488.975196956976 1.6690141761042015e-12
5490.185965272284 1.670372969629207e-12
5491.396733587592 1.6736519297539616e-12
5492.6075019029 1.6862739725454923e-12
5493.818270218208 1.6945327934751695e-12
5495.0290385335165 1.6852975969450117e-12
5496.2398068488255 1.672663343458821e-12
5497.450575164134 1.6439639235545274e-12
5498.661343479442 1.6269061940419564e-12
5499.87211179475 1.6287771537444918e-12
5501.082880110059 1.6410586460075767e-12
5502.293648425367 1.6708132093804473e-12
5503.504416740675 1.7082340253565574e-12
5504.715185055983 1.7381216756855938e-12
5505.925953371291 1.7647923243073141e-12
5507.136721686599 1.789717982516252e-12
5508.347490001907 1.8067781788531845e-12
5509.558258317215 1.812858607873748e-12
5510.7690266325235 1.8051886221245684e-12
5511.979794947832 1.7863686397690106e-12
5513.190563263141 1.7809553556557334e-12
5514.401331578449 1.8020369634327963e-12
5515.612099893757 1.8444730117505516e-12
5516.822868209066 1.8855973208690193e-12
5518.033636524374 1.911884477900491e-12
5519.244404839682 1.9286866073737396e-12
5520.45517315499 1.9373210359545038e-12
5521.665941470298 1.9386367777623277e-12
5522.876709785606 1.9405529290588887e-12
5524.087478100914 1.9281476735994276e-12
5525.298246416222 1.921486814802005e-12
5526.50901473153 1.9306614982221888e-12
5527.7197830468385 1.943408389667821e-12
5528.9305513621475 1.9580059471982986e-12
5530.141319677456 1.963755645852982e-12
5531.352087992764 1.9592196089175636e-12
5532.562856308073 1.951845876101364e-12
5533.773624623381 1.9548510870370068e-12
5534.984392938689 1.9496440567171695e-12
5536.195161253997 1.923515610516485e-12
5537.405929569305 1.8876417123620656e-12
5538.616697884613 1.8520111686056525e-12
5539.827466199921 1.8247623500853213e-12
5541.038234515229 1.8064464245528606e-12
5542.249002830537 1.7886655521553527e-12
5543.4597711458455 1.767109932793936e-12
5544.6705394611545 1.7556138555985252e-12
5545.881307776463 1.7497140276014987e-12
5547.092076091771 1.749711403582085e-12
5548.30284440708 1.7437442720528119e-12
5549.513612722388 1.7254995214393277e-12
5550.724381037696 1.6894151553151503e-12
5551.935149353004 1.6490766534351197e-12
5553.145917668312 1.6109169078095572e-12
5554.35668598362 1.5890893626521662e-12
5555.567454298928 1.5832717146997683e-12
5556.778222614236 1.5848923752670934e-12
5557.988990929544 1.5914537560270465e-12
5559.199759244852 1.6010227658442294e-12
5560.4105275601605 1.611558662829528e-12
5561.621295875469 1.6231089687282784e-12
5562.832064190777 1.6322384046209058e-12
5564.042832506086 1.6381750709870982e-12
5565.253600821394 1.6354511979608275e-12
5566.464369136702 1.628350532389657e-12
5567.67513745201 1.6221708581218268e-12
5568.885905767318 1.6222361761135953e-12
5570.096674082626 1.621325205891235e-12
5571.307442397934 1.6199969156995071e-12
5572.518210713242 1.6174600218727535e-12
5573.72897902855 1.6155724665882838e-12
5574.9397473438585 1.6235170359231476e-12
5576.1505156591675 1.6296417996485738e-12
5577.361283974476 1.6336543475133833e-12
5578.572052289784 1.6306995542732363e-12
5579.782820605093 1.6271442534474266e-12
5580.993588920401 1.6166995269133181e-12
5582.204357235709 1.5943014666384042e-12
5583.415125551017 1.5665199180651013e-12
5584.625893866325 1.5434214211693439e-12
5585.836662181633 1.5381551296203332e-12
5587.047430496941 1.5415643263495333e-12
5588.258198812249 1.5486222222229858e-12
5589.468967127557 1.5529163978036365e-12
5590.679735442865 1.5659151090832934e-12
5591.890503758174 1.5739921065583169e-12
5593.1012720734825 1.5795542853832544e-12
5594.312040388791 1.576068565845378e-12
5595.5228087041 1.5506566096357735e-12
5596.733577019408 1.5237042128147033e-12
5597.944345334716 1.5068154934380956e-12
5599.155113650024 1.5082466446493887e-12
5600.365881965332 1.5145969304986814e-12
5601.57665028064 1.5178376886238874e-12
5602.787418595948 1.5171973433328289e-12
5603.998186911256 1.5109828222970277e-12
5605.208955226564 1.5071313996337852e-12
5606.419723541872 1.5105239801941793e-12
5607.630491857181 1.511431641157782e-12
5608.8412601724895 1.5090792767378098e-12
5610.0520284877975 1.5097855497046432e-12
5611.2627968031065 1.5146889979878893e-12
5612.473565118415 1.5133363685952472e-12
5613.684333433723 1.4961173942448586e-12
5614.895101749031 1.4659244453880143e-12
5616.105870064339 1.446311708291823e-12
5617.316638379647 1.4431299005288577e-12
5618.527406694955 1.4437215927316806e-12
5619.738175010263 1.4403304161613532e-12
5620.948943325571 1.4359163813574543e-12
5622.159711640879 1.4316845171739392e-12
5623.370479956188 1.4247450009206842e-12
5624.581248271496 1.4206000241163884e-12
5625.7920165868045 1.4118437946895909e-12
5627.0027849021135 1.398058038366093e-12
5628.213553217422 1.3820427814951246e-12
5629.42432153273 1.3797264446924521e-12
5630.635089848038 1.3944318302855042e-12
5631.845858163346 1.413204217195289e-12
5633.056626478654 1.422129375446586e-12
5634.267394793962 1.4241534674121405e-12
5635.47816310927 1.426942079138715e-12
5636.688931424578 1.4368950194798003e-12
5637.899699739886 1.4556007130926761e-12
5639.110468055195 1.473118682838237e-12
5640.321236370503 1.4915919719316095e-12
5641.532004685811 1.501525186916386e-12
5642.74277300112 1.5034696195060605e-12
5643.9535413164285 1.4985875944625624e-12
5645.164309631737 1.500304833831023e-12
5646.375077947045 1.506642699772756e-12
5647.585846262353 1.5053565661761885e-12
5648.796614577661 1.506477250271391e-12
5650.007382892969 1.5208542037579824e-12
5651.218151208277 1.5337663244239068e-12
5652.428919523585 1.5419667397659174e-12
5653.639687838893 1.540973854717452e-12
5654.850456154202 1.5293006715087545e-12
5656.06122446951 1.5113059622990973e-12
5657.271992784818 1.4989846869878167e-12
5658.482761100127 1.5040255465352036e-12
5659.6935294154355 1.5104896901215007e-12
5660.904297730744 1.5138529233057915e-12
5662.115066046052 1.5175465976047305e-12
5663.32583436136 1.5282977471160507e-12
5664.536602676668 1.5362464664818054e-12
5665.747370991976 1.5460949084435533e-12
5666.958139307284 1.5474290570732663e-12
5668.168907622592 1.5545004718752079e-12
5669.3796759379 1.5751088831106183e-12
5670.590444253208 1.5956783806414396e-12
5671.801212568516 1.62055635652585e-12
5673.011980883824 1.63503328731086e-12
5674.222749199133 1.6504716786100154e-12
5675.4335175144415 1.6680529204329178e-12
5676.64428582975 1.6926088055585048e-12
5677.855054145058 1.7108448108130459e-12
5679.065822460366 1.7205428247899986e-12
5680.276590775674 1.7274875253162766e-12
5681.487359090982 1.7387209189429437e-12
5682.69812740629 1.7448516694573914e-12
5683.908895721598 1.7486677803935766e-12
5685.119664036906 1.7371173814544888e-12
5686.330432352215 1.7323277732040694e-12
5687.541200667523 1.7404960499728101e-12
5688.751968982831 1.759930389466964e-12
5689.9627372981395 1.7845848654871005e-12
5691.1735056134485 1.7981149617161875e-12
5692.384273928757 1.7947651088328218e-12
5693.595042244065 1.789985921982107e-12
5694.805810559373 1.7895741278677693e-12
5696.016578874681 1.7951525912316726e-12
5697.227347189989 1.7998570744280404e-12
5698.438115505297 1.8062789278940602e-12
5699.648883820605 1.8175253003131157e-12
5672.393870325888 1.55781184190712e-12
5673.267156039799 1.5787005343550862e-12
5674.1404417537115 1.5913443660035625e-12
5675.013727467623 1.604461577783602e-12
5675.887013181534 1.618847181383046e-12
5676.760298895445 1.6268628467985301e-12
5677.633584609357 1.6255386898191356e-12
5678.506870323268 1.6264579415610726e-12
5679.380156037179 1.6365269770505284e-12
5680.2534417510915 1.6469832421582298e-12
5681.126727465002 1.6556422410605453e-12
5682.000013178914 1.6691651722325102e-12
5682.873298892825 1.6910914993850117e-12
5683.746584606737 1.7013316054493454e-12
5684.619870320648 1.6962680869526485e-12
5685.493156034559 1.6788591785400684e-12
5686.3664417484715 1.6609476535300544e-12
5687.239727462382 1.6529350327015038e-12
5688.113013176294 1.6592397666089706e-12
5688.986298890205 1.6835421005068478e-12
5689.859584604117 1.7001091378047086e-12
5690.732870318028 1.7075714779898609e-12
5691.6061560319395 1.7094679557211093e-12
5692.479441745851 1.703522061222438e-12
5693.352727459762 1.6906965302011175e-12
5694.226013173674 1.688537439210929e-12
5695.099298887585 1.690189944043011e-12
5695.972584601497 1.6905770587800116e-12
5696.845870315408 1.6856143764655712e-12
5697.7191560293195 1.6853694479520678e-12
5698.592441743231 1.6923390196837652e-12
5699.465727457142 1.701584516607572e-12
5700.339013171054 1.7052601463094572e-12
5701.212298884965 1.701672138437412e-12
5702.085584598877 1.7045198619581373e-12
5702.958870312788 1.723158261508335e-12
5703.832156026699 1.7416355256095407e-12
5704.705441740611 1.7480363739076604e-12
5705.578727454522 1.7426599600397122e-12
5706.452013168434 1.7346417682101639e-12
5707.325298882345 1.7295646196585499e-12
5708.198584596257 1.734098351076389e-12
5709.071870310168 1.7450075198007698e-12
5709.945156024079 1.7442752992224038e-12
5710.818441737991 1.7272695013620257e-12
5711.691727451902 1.728585087734997e-12
5712.565013165814 1.7441966169363137e-12
5713.438298879725 1.757779668145483e-12
5714.311584593637 1.7652130496511027e-12
5715.1848703075475 1.7473759191802689e-12
5716.058156021459 1.6996301047901352e-12
5716.931441735371 1.6394659590771644e-12
5717.804727449282 1.5975819577461796e-12
5718.678013163194 1.5949982744473187e-12
5719.551298877105 1.6201379996789619e-12
5720.424584591017 1.654847626742308e-12
5721.2978703049275 1.6753123116272602e-12
5722.171156018839 1.66738137315692e-12
5723.044441732751 1.6356068017308089e-12
5723.917727446662 1.604360605993424e-12
5724.791013160574 1.5796059857306832e-12
5725.664298874485 1.5655671615251268e-12
5726.537584588396 1.5643753106904337e-12
5727.410870302308 1.5794753182815346e-12
5728.284156016219 1.6031718398748385e-12
5729.157441730131 1.6199512234493089e-12
5730.030727444042 1.6299288833734888e-12
5730.904013157954 1.6451737264825614e-12
5731.777298871865 1.6665592654960564e-12
5732.650584585776 1.6832050800841617e-12
5733.523870299688 1.6920653427336331e-12
5734.397156013599 1.6924096498516692e-12
5735.270441727511 1.6889031069036336e-12
5736.143727441422 1.695804659421874e-12
5737.017013155334 1.708322427409127e-12
5737.890298869244 1.7212363546668304e-12
5738.763584583156 1.7330283610686076e-12
5739.636870297068 1.744874404298565e-12
5740.510156010979 1.7584777851910228e-12
5741.383441724891 1.762941965505716e-12
5742.256727438802 1.7682631998350488e-12
5743.130013152714 1.7852831669644126e-12
5744.003298866624 1.8037689270021019e-12
5744.876584580536 1.8204312456050845e-12
5745.749870294448 1.8136407100995309e-12
5746.623156008359 1.7848820244333459e-12
5747.496441722271 1.7579726896579775e-12
5748.369727436182 1.7615079929140121e-12
5749.243013150093 1.7814504916786724e-12
5750.116298864004 1.7951030273167922e-12
5750.989584577916 1.793628152558462e-12
5751.862870291828 1.7768169399112744e-12
5752.736156005739 1.7525401865076172e-12
5753.609441719651 1.7373096084272026e-12
5754.482727433562 1.737700921082457e-12
5755.356013147473 1.7522318513396468e-12
5756.229298861384 1.7621348208368535e-12
5757.102584575296 1.761961065639425e-12
5757.975870289208 1.7421729794230494e-12
5758.849156003119 1.72039474813399e-12
5759.722441717031 1.7044320528904132e-12
5760.595727430941 1.6919900783261154e-12
5761.469013144853 1.6948407758289223e-12
5762.3422988587645 1.7082427765744373e-12
5763.215584572676 1.7273433531612768e-12
5764.088870286588 1.7413605247407854e-12
5764.962156000499 1.7531798548252987e-12
5765.835441714411 1.7637496047924944e-12
5766.708727428321 1.7708725924489374e-12
5767.582013142233 1.7809169404929672e-12
5768.4552988561445 1.7904678457046107e-12
5769.328584570056 1.7971980247004618e-12
5770.201870283968 1.805073885231936e-12
5771.075155997879 1.8106526904731792e-12
5771.94844171179 1.8180735491628964e-12
5772.821727425701 1.8255515112953573e-12
5773.695013139613 1.828154600051358e-12
5774.5682988535245 1.830844366477773e-12
5775.441584567436 1.835103476635929e-12
5776.314870281348 1.834567613025773e-12
5777.188155995259 1.837117487162145e-12
5778.06144170917 1.8377918731042243e-12
5778.934727423081 1.834642125030799e-12
5779.808013136993 1.832009944166183e-12
5780.681298850905 1.837098519197428e-12
5781.554584564816 1.8505002484733243e-12
5782.427870278728 1.8634368649651357e-12
5783.301155992638 1.8681182431794816e-12
5784.17444170655 1.8706887699269377e-12
5785.047727420461 1.8845331124866254e-12
5785.921013134373 1.904523400381339e-12
5786.794298848285 1.9245772852274177e-12
5787.667584562196 1.9368687126908332e-12
5788.540870276108 1.941996607578419e-12
5789.414155990018 1.945803697525346e-12
5790.28744170393 1.9659928703656146e-12
5791.160727417841 2.0030316086403776e-12
5792.034013131753 2.0476126760458216e-12
5792.907298845665 2.0819037166588064e-12
5793.780584559576 2.0976170779977975e-12
5794.653870273487 2.1062287453836767e-12
5795.527155987398 2.0840950208811037e-12
5796.40044170131 2.065123282264822e-12
5797.273727415221 2.073741754454365e-12
5798.1470131291335 2.10979588423224e-12
5799.020298843045 2.143687094727428e-12
5799.893584556956 2.162955448415024e-12
5800.766870270867 2.1687354549832867e-12
5801.640155984778 2.1629841127538028e-12
5802.51344169869 2.1448465734395667e-12
5803.386727412601 2.1287779853876798e-12
5804.2600131265135 2.121479783051815e-12
5805.133298840425 2.121866006851149e-12
5806.006584554335 2.1189942667694035e-12
5806.879870268247 2.104489051467513e-12
5807.753155982158 2.0749680307733928e-12
5808.62644169607 2.0429526017665017e-12
5809.4997274099815 2.003215515252465e-12
5810.3730131238935 1.974816054950985e-12
5811.246298837805 1.9610178742424448e-12
5812.119584551715 1.9501365674992595e-12
5812.992870265627 1.9263822801468682e-12
5813.866155979538 1.905509021476399e-12
5814.73944169345 1.8930900301386257e-12
5815.6127274073615 1.8989328634943457e-12
5816.486013121274 1.9095562246509133e-12
5817.359298835184 1.917873360687214e-12
5818.232584549095 1.9257670319743153e-12
5819.105870263007 1.9371722769588126e-12
5819.979155976918 1.9483882891341326e-12
5820.85244169083 1.955531612939918e-12
5821.7257274047415 1.9619935160171944e-12
5822.599013118654 1.971327967110706e-12
5823.472298832564 1.9850263545705436e-12
5824.345584546475 1.9979458666580584e-12
5825.218870260387 2.0070736628026103e-12
5826.092155974298 2.0130908099412774e-12
5826.96544168821 2.021625678340428e-12
5827.838727402122 2.0330356543694066e-12
5828.712013116033 2.0437621977606717e-12
5829.585298829944 2.049210465839604e-12
5830.458584543855 2.055534127172885e-12
5831.331870257767 2.0657392561220308e-12
5832.205155971678 2.064518521937446e-12
5833.07844168559 2.053515811916213e-12
5833.951727399502 2.0506409540623058e-12
5834.825013113413 2.0534918789068874e-12
5835.698298827324 2.0524826028641073e-12
5836.571584541235 2.02447055874584e-12
5837.444870255147 1.976427602470782e-12
5838.318155969058 1.9370375560621884e-12
5839.19144168297 1.9266754141017038e-12
5840.064727396881 1.935560579093112e-12
5840.938013110793 1.943101899529994e-12
5841.811298824704 1.945105447168458e-12
5842.684584538615 1.936418748837627e-12
5843.557870252527 1.9178189570391493e-12
5844.431155966438 1.889678863636952e-12
5845.3044416803505 1.8442565148763668e-12
5846.177727394261 1.783501866346343e-12
5847.051013108173 1.7241852998851579e-12
5847.924298822084 1.6807962079275198e-12
5848.797584535995 1.6497591751794226e-12
5849.670870249907 1.6248557098243524e-12
5850.544155963818 1.6058533824841078e-12
5851.41744167773 1.5903728435605262e-12
5852.290727391641 1.582717327438957e-12
5853.164013105553 1.5891635214338702e-12
5854.037298819464 1.5983640210208129e-12
5854.910584533375 1.6026303271913584e-12
5855.783870247287 1.6014327684678433e-12
5856.657155961198 1.6010473255728246e-12
5857.53044167511 1.6034046120476805e-12
5858.403727389021 1.5999152324193153e-12
5859.277013102932 1.5877925331654909e-12
5860.150298816844 1.573340769013194e-12
5861.023584530755 1.556440777612348e-12
5861.896870244667 1.5435240032044338e-12
5862.770155958578 1.5455756716250874e-12
5863.64344167249 1.5535960119258202e-12
5864.516727386401 1.5546160234066026e-12
5865.390013100312 1.5477644026364613e-12
5866.263298814224 1.5470711541517958e-12
5867.136584528135 1.5544109223191821e-12
5868.009870242047 1.5645910246342235e-12
5868.883155955958 1.5695382132274932e-12
5869.75644166987 1.5632867161326063e-12
5870.629727383781 1.5468765828915965e-12
5871.503013097692 1.524794092570802e-12
5872.376298811604 1.5186615709503206e-12
5873.249584525515 1.5226934928446517e-12
5874.122870239426 1.5227948212915891e-12
5874.996155953338 1.5126697773692954e-12
5875.86944166725 1.5039825282053968e-12
5876.742727381161 1.4989429659234725e-12
5877.616013095072 1.4904315434003557e-12
5878.489298808984 1.481795504824644e-12
5879.362584522895 1.480768319116613e-12
5880.2358702368065 1.4883145515493726e-12
5881.109155950718 1.4965038090625228e-12
5881.98244166463 1.5015849433130806e-12
5882.855727378541 1.5057759292492609e-12
5883.729013092452 1.5083570944996056e-12
5884.602298806364 1.5063844867856076e-12
5885.475584520274 1.4964358098093344e-12
5886.3488702341865 1.4700264505540841e-12
5887.222155948098 1.4180148869996576e-12
5888.09544166201 1.3452340258404632e-12
5888.968727375921 1.3048977901360079e-12
5889.842013089832 1.33516599375339e-12
5890.715298803744 1.4010328147070836e-12
5891.588584517654 1.4388413248451948e-12
5892.4618702315665 1.4416933045500556e-12
5893.335155945478 1.4060729089771452e-12
5894.20844165939 1.354780142210646e-12
5895.081727373301 1.330786859759963e-12
5895.955013087212 1.3471405219121248e-12
5896.828298801123 1.3649222244883333e-12
5897.7015845150345 1.3629865831879223e-12
5898.574870228947 1.3556965938242918e-12
5899.448155942858 1.360338034843948e-12
5900.32144165677 1.3779046050897841e-12
5901.194727370681 1.3953825406880663e-12
5902.068013084592 1.405285994633096e-12
5902.941298798503 1.4019138798186034e-12
5903.8145845124145 1.3893756216565664e-12
5904.687870226327 1.375541475256083e-12
5905.561155940238 1.3739276067367417e-12
5906.43444165415 1.377534254641528e-12
5907.307727368061 1.3832722716634274e-12
5908.181013081971 1.392446920885222e-12
5909.054298795883 1.40075804397923e-12
5909.9275845097945 1.4037871008720642e-12
5910.800870223707 1.4018823423585752e-12
5911.674155937618 1.3957081235775483e-12
5912.54744165153 1.3920679501395497e-12
5913.420727365441 1.3965796752714601e-12
5914.294013079351 1.405050462603149e-12
5915.167298793263 1.4096945919890557e-12
5916.040584507175 1.4135962748266437e-12
5916.913870221087 1.4144043702814369e-12
5917.787155934998 1.4179763195440682e-12
5918.66044164891 1.4235851202518516e-12
5919.53372736282 1.425998786377623e-12
5920.407013076731 1.4230314369216968e-12
5921.280298790643 1.4168575505212945e-12
5922.153584504555 1.417576197188338e-12
5923.026870218467 1.4239919370022772e-12
5923.900155932378 1.4307005784259477e-12
5924.77344164629 1.439980631909597e-12
5925.6467273602 1.4484827143803444e-12
5926.520013074111 1.4566148321912745e-12
5927.3932987880235 1.4643720611775587e-12
5928.266584501935 1.4725606066270991e-12
5929.139870215847 1.4796952382976504e-12
5930.013155929758 1.4886199202939927e-12
5930.886441643669 1.4950510243405363e-12
5931.75972735758 1.5007389718918948e-12
5932.633013071491 1.5004600408603886e-12
5933.5062987854035 1.5010548549623931e-12
5934.379584499315 1.5094573301244594e-12
5935.252870213227 1.5206894869296803e-12
5936.126155927138 1.5294126831613268e-12
5936.999441641049 1.53355177772331e-12
5937.87272735496 1.534090330132293e-12
5938.746013068871 1.5284307529255862e-12
5939.6192987827835 1.5131829213920291e-12
5940.492584496695 1.5066228562931218e-12
5941.365870210607 1.5146273501962933e-12
5942.239155924517 1.5276630486180279e-12
5943.112441638429 1.5376678515890992e-12
5943.98572735234 1.5442405829163964e-12
5944.8590130662515 1.5414443534853764e-12
5945.732298780164 1.5273589597166645e-12
5946.605584494075 1.5072303792469628e-12
5947.478870207987 1.486048885771066e-12
5948.352155921897 1.4696778455526812e-12
5949.225441635809 1.468508683843931e-12
5950.09872734972 1.4818112805719539e-12
5950.9720130636315 1.497179324338456e-12
5951.845298777544 1.5131740412887706e-12
5952.718584491455 1.5192560811221754e-12
5953.591870205366 1.5118517007850847e-12
5954.465155919277 1.4911690871671671e-12
5955.338441633189 1.4765049665536671e-12
5956.2117273471 1.4790785065098326e-12
5957.0850130610115 1.4904573064770087e-12
5957.958298774924 1.5098548954349866e-12
5958.831584488835 1.5269781865808894e-12
5959.704870202746 1.5422913896828863e-12
5960.578155916657 1.5523115369414814e-12
5961.451441630569 1.5517409548101445e-12
5962.32472734448 1.5489536920532638e-12
5963.198013058392 1.5492132795700365e-12
5964.071298772304 1.5512846427882465e-12
5964.944584486214 1.5543362366624353e-12
5965.817870200126 1.5601927848871233e-12
5966.691155914037 1.5675475081320183e-12
5967.564441627949 1.5754459034119552e-12
5968.43772734186 1.5819314095859868e-12
5969.311013055772 1.58386839420531e-12
5970.184298769684 1.5720756746116119e-12
5971.057584483594 1.5491264949562683e-12
5971.930870197506 1.5337201601704463e-12
5972.804155911417 1.534730060659656e-12
5973.677441625329 1.548594539041255e-12
5974.55072733924 1.5562985499856715e-12
5975.424013053152 1.559728932149789e-12
5976.297298767063 1.563208116504237e-12
5977.170584480974 1.5655748371490471e-12
5978.043870194886 1.5727336386018823e-12
5978.917155908797 1.5870538893069952e-12
5979.790441622709 1.5978865739626499e-12
5980.6637273366205 1.6029906273171282e-12
5981.537013050532 1.6014535183436146e-12
5982.410298764443 1.5986709748014838e-12
5983.283584478354 1.6052746839402393e-12
5984.156870192266 1.624435021001615e-12
5985.030155906177 1.6432961714790472e-12
5985.903441620089 1.6436854263718112e-12
5986.7767273340005 1.6321546740385614e-12
5987.650013047912 1.6279932352815942e-12
5988.523298761823 1.6390310102912778e-12
5989.396584475734 1.6562384994047641e-12
5990.269870189646 1.675688948994015e-12
5991.143155903557 1.697551008551976e-12
5992.016441617469 1.7185614972171091e-12
5992.8897273313805 1.7332974920946382e-12
5993.763013045291 1.7355259857033268e-12
5994.636298759203 1.733018113512475e-12
5995.509584473114 1.7277975925342006e-12
